,abv,gravity,ibu,ibu_min,ibu_max,abv_min,abv_max,srm_min,srm_max,fg_min,fg_max,og_min
8262,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8263,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8264,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8265,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8266,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8267,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8268,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8269,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8270,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8271,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8272,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8273,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8274,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8275,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8276,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8277,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8278,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8279,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8280,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8281,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8282,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8283,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8284,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8285,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8286,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8287,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8288,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8289,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8290,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8291,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8292,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8293,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8294,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8295,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8296,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8297,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8298,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8299,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8300,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8301,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8302,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8303,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8304,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8305,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8306,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8307,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8308,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8309,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8310,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8311,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8312,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8313,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8314,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8315,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8316,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8317,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8318,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8319,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8320,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8321,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8322,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8323,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8324,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8325,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8326,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8327,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8328,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8329,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8330,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8331,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8332,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8333,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8334,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8335,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8336,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8337,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8338,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8339,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8340,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8341,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8342,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8343,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8344,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8345,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8346,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8347,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8348,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8349,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8350,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8351,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8352,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8353,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8354,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8355,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8356,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8357,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8358,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8359,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8360,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8361,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8362,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8363,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8364,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8365,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8366,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8367,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8368,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8369,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8370,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8371,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8372,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8373,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8374,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8375,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8376,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8377,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8378,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8379,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8380,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8381,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8382,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8383,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8384,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8385,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8386,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8387,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8388,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8389,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8390,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8391,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8392,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8393,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8394,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8395,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8396,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8397,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8398,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8399,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8400,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8401,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8402,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8403,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8404,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8405,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8406,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8407,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8408,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8409,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8410,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8411,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8412,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8413,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8414,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8415,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8416,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8417,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8418,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8419,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8420,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8421,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8422,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8423,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8424,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8425,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8426,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8427,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8428,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8429,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8430,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8431,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8432,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8433,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8434,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8435,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8436,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8437,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8438,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8439,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8440,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8441,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8442,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8443,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8444,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8445,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8446,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8447,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8448,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8449,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8450,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8451,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8452,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8453,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8454,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8455,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8456,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8457,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8458,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8459,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8460,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8461,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8462,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8463,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8464,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8465,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8466,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8467,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8468,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8469,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8470,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8471,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8472,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8473,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8474,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8475,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8476,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8477,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8478,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8479,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8480,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8481,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8482,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8483,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8484,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8485,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8486,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8487,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8488,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8489,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8490,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8491,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8492,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8493,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8494,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8495,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8496,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8497,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8498,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8499,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8500,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8501,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8502,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8503,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8504,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8505,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8506,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8507,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8508,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8509,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8510,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8511,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8512,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8513,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8514,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8515,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8516,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8517,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8518,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8519,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8520,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8521,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8522,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8523,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8524,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8525,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8526,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8527,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8528,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8529,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8530,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8531,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8532,5.5,1.05,45.0,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
8533,5.7,1.051,23.0,20.0,40.0,4.5,8.5,4.0,14.0,1.004,1.016,1.055
8534,7.5,1.076,64.2,30.0,42.0,4.5,5.6,6.0,14.0,1.008,1.014,1.044
